ens_gene,ext_gene,target_id,b,se_b,qval,genotype,sorter,code
WBGene00014090,NA,ZK822.2,0.691625824,0.251206372,0.071187935,daf-18,2,b
WBGene00014093,NA,ZK829.1,-2.069023054,0.539078176,0.003603657,daf-18,2,b
WBGene00014096,NA,ZK829.7,-0.37646733,0.134271513,0.063566523,daf-18,2,b
WBGene00014136,NA,ZK896.5,0.811335817,0.18782323,6.55E-04,daf-18,2,b
WBGene00014150,NA,ZK909.6,-0.831145039,0.317965484,0.094009931,daf-18,2,b
WBGene00014175,NA,ZK971.1,0.813514281,0.184342255,4.58E-04,daf-18,2,b
WBGene00014198,NA,ZK1053.3,-0.810852757,0.241225467,0.015307288,daf-18,2,b
WBGene00014202,mmcm-1,ZK1058.1,-0.689299836,0.172978365,0.002201226,daf-18,2,b
WBGene00014206,nit-1,ZK1058.6,-0.923869165,0.259880788,0.008631607,daf-18,2,b
WBGene00014258,NA,ZK1320.9,-0.749534237,0.245756058,0.035544917,daf-18,2,b
WBGene00014698,NA,C37A5.3,-1.195124638,0.365761702,0.020248052,daf-18,2,b
WBGene00014699,NA,C37A5.5,-3.632310392,0.970640688,0.004816273,daf-18,2,b
WBGene00014700,NA,C37A5.6,-2.895840919,0.772066735,0.004722095,daf-18,2,b
WBGene00014826,NA,R13H4.2,-0.58761047,0.209012663,0.062807655,daf-18,2,b
WBGene00015004,NA,B0034.4,-1.111731585,0.407536908,0.074832073,daf-18,2,b
WBGene00015011,NA,B0041.8,0.732459202,0.213710463,0.012652552,daf-18,2,b
WBGene00015026,NA,B0207.1,1.510281972,0.411183377,0.005984538,daf-18,2,b
WBGene00015043,cyp-34A8,B0213.14,-0.700661054,0.244573121,0.05522379,daf-18,2,b
WBGene00015052,clec-52,B0218.8,-2.160298211,0.286469142,1.43E-11,daf-18,2,b
WBGene00015053,NA,B0222.1,0.800918532,0.212420977,0.004462603,daf-18,2,b
WBGene00015067,cest-35.1,B0238.1,-1.099132537,0.172483208,3.04E-08,daf-18,2,b
WBGene00015075,NA,B0238.11,0.508371483,0.158804224,0.024330706,daf-18,2,b
WBGene00015076,NA,B0238.12,-0.556046055,0.185831905,0.041153798,daf-18,2,b
WBGene00015096,NA,B0261.8,0.964638174,0.322530611,0.041269289,daf-18,2,b
WBGene00015112,NA,B0281.5,1.891001805,0.494432729,0.003762142,daf-18,2,b
WBGene00015113,NA,B0281.6,1.906602868,0.443348827,7.00E-04,daf-18,2,b
WBGene00015116,paic-1,B0286.3,-1.195461812,0.226429161,1.03E-05,daf-18,2,b
WBGene00015131,NA,B0303.11,-0.7062185,0.162364228,5.88E-04,daf-18,2,b
WBGene00015152,NA,B0348.2,1.48656737,0.306328749,7.25E-05,daf-18,2,b
WBGene00015189,NA,B0432.8,0.931339173,0.308365971,0.038448345,daf-18,2,b
WBGene00015246,scl-23,B0545.3,-1.504181206,0.544678511,0.069730383,daf-18,2,b
WBGene00015258,NA,B0554.5,0.999999241,0.381721309,0.093101159,daf-18,2,b
WBGene00015278,NA,C01B10.3,0.657697666,0.188348902,0.010505638,daf-18,2,b
WBGene00015279,cest-5.1,C01B10.4,-0.863572202,0.318267639,0.077068061,daf-18,2,b
WBGene00015284,cest-5.2,C01B10.10,-0.732072128,0.253295263,0.052179806,daf-18,2,b
WBGene00015291,NA,C01B12.8,1.190339954,0.459733208,0.09913249,daf-18,2,b
WBGene00015294,NA,C01C10.2,-0.729615705,0.21682512,0.015128898,daf-18,2,b
WBGene00015298,NA,C01F1.3,1.480255307,0.460460814,0.023529645,daf-18,2,b
WBGene00015313,hpo-32,C01G8.6,1.093653018,0.353177754,0.031220043,daf-18,2,b
WBGene00015342,NA,C02E7.10,2.716461577,0.785889747,0.011711606,daf-18,2,b
WBGene00015355,NA,C02F12.5,-2.54075517,0.639844754,0.002304009,daf-18,2,b
WBGene00015362,fbxa-105,C02H6.2,-0.855957173,0.25869864,0.017993265,daf-18,2,b
WBGene00015389,scav-1,C03F11.3,-0.482221776,0.15786343,0.03519588,daf-18,2,b
WBGene00015393,exc-13,C03G6.5,-1.252871943,0.2112014,3.58E-07,daf-18,2,b
WBGene00015398,tag-293,C03G6.13,-1.779987125,0.286800225,7.89E-08,daf-18,2,b
WBGene00015400,cyp-35A2,C03G6.15,-0.786164664,0.29837148,0.090199654,daf-18,2,b
WBGene00015402,NA,C03G6.17,-1.041096467,0.157961863,8.04E-09,daf-18,2,b
WBGene00015403,clec-10,C03H5.1,0.842511968,0.229317449,0.005973051,daf-18,2,b
WBGene00015430,NA,C04E7.3,-0.556368608,0.194487389,0.055649523,daf-18,2,b
WBGene00015434,NA,C04E12.4,-0.44837741,0.172228331,0.096199513,daf-18,2,b
WBGene00015455,NA,C04G6.5,1.717475042,0.319616578,6.52E-06,daf-18,2,b
WBGene00015474,NA,C05D9.7,0.693837834,0.215377473,0.023065489,daf-18,2,b
WBGene00015497,nhr-76,C05G6.1,1.409743901,0.346188066,0.001622881,daf-18,2,b
WBGene00015515,spdl-1,C06A8.5,0.967832199,0.222039792,5.67E-04,daf-18,2,b
WBGene00015529,NA,C06E2.5,2.044183281,0.587891389,0.01097536,daf-18,2,b
WBGene00015568,sre-3,C07D10.3,1.019486695,0.358819367,0.058276068,daf-18,2,b
WBGene00015570,NA,C07F11.2,-0.680933833,0.248074268,0.072428076,daf-18,2,b
WBGene00015593,NA,C08E3.1,1.78133057,0.330761998,6.21E-06,daf-18,2,b
WBGene00015599,fbxa-164,C08E3.7,2.847304388,0.555122241,2.08E-05,daf-18,2,b
WBGene00015602,fbxa-158,C08E3.10,0.936385055,0.314996479,0.043182417,daf-18,2,b
WBGene00015605,NA,C08E3.13,1.594228739,0.227932276,6.43E-10,daf-18,2,b
WBGene00015620,NA,C08G9.2,-0.699035729,0.259328421,0.079535253,daf-18,2,b
WBGene00015646,mlt-10,C09E8.3,1.532372285,0.388778231,0.002560603,daf-18,2,b
WBGene00015660,catp-3,C09H5.2,-1.393513729,0.359319652,0.003145193,daf-18,2,b
WBGene00015671,NA,C10B5.3,0.493964802,0.178807444,0.069641087,daf-18,2,b
WBGene00015706,NA,C12D5.3,1.557112909,0.408200268,0.003880024,daf-18,2,b
WBGene00015707,NA,C12D5.4,1.208157229,0.430178847,0.063204713,daf-18,2,b
WBGene00015710,NA,C12D5.9,1.169841055,0.280353185,0.001123245,daf-18,2,b
WBGene00015740,NA,C13E3.1,-0.634169751,0.176003661,0.007432151,daf-18,2,b
WBGene00015759,NA,C14C6.5,-0.987777126,0.260921978,0.004260424,daf-18,2,b
WBGene00015791,NA,C15C7.5,0.438720054,0.156188766,0.063178973,daf-18,2,b
WBGene00015828,math-14,C16C4.4,3.134516545,0.618795631,2.79E-05,daf-18,2,b
WBGene00015884,NA,C17B7.10,1.826737589,0.664742985,0.072027401,daf-18,2,b
WBGene00015929,NA,C17H12.3,1.341324967,0.46784159,0.055001764,daf-18,2,b
WBGene00015932,NA,C17H12.6,2.283280914,0.409610217,2.49E-06,daf-18,2,b
WBGene00016006,fln-2,C23F12.1,-0.529837228,0.133375067,0.002293191,daf-18,2,b
WBGene00016048,NA,C24B9.3,0.807966107,0.200959175,0.001923003,daf-18,2,b
WBGene00016049,srt-28,C24B9.4,-1.557755846,0.582359011,0.082895963,daf-18,2,b
WBGene00016064,acd-1,C24G7.2,1.429760397,0.423871309,0.014750028,daf-18,2,b
WBGene00016069,NA,C24H10.3,2.270429157,0.719894037,0.027488885,daf-18,2,b
WBGene00016091,nhr-30,C25E10.1,1.306204566,0.362606645,0.00744594,daf-18,2,b
WBGene00016119,NA,C25H3.10,-0.485362377,0.156195415,0.030498782,daf-18,2,b
WBGene00016120,NA,C25H3.11,-0.522055301,0.146607021,0.008478045,daf-18,2,b
WBGene00016133,NA,C26B9.3,1.578635308,0.524997639,0.039618338,daf-18,2,b
WBGene00016151,smc-5,C27A2.1,0.759932737,0.18435908,0.001353568,daf-18,2,b
WBGene00016155,NA,C27A12.4,-1.270380376,0.435351268,0.048862011,daf-18,2,b
WBGene00016172,NA,C27H5.2,-0.49162926,0.165311867,0.0430594,daf-18,2,b
WBGene00016233,nhr-290,C29G2.5,1.157475496,0.308906338,0.004767247,daf-18,2,b
WBGene00016235,NA,C29H12.2,0.462800775,0.176820736,0.09354709,daf-18,2,b
WBGene00016266,idhg-2,C30F12.7,-0.896845248,0.161537644,2.75E-06,daf-18,2,b
WBGene00016281,pals-32,C31B8.4,1.243475804,0.455430014,0.074449074,daf-18,2,b
WBGene00016295,fbxc-40,C32B5.1,0.826363434,0.301300458,0.072565949,daf-18,2,b
WBGene00016302,fbxc-7,C32B5.9,-2.651681464,0.400229386,6.53E-09,daf-18,2,b
WBGene00016310,NA,C32D5.1,-0.752281906,0.21191904,0.008773902,daf-18,2,b
WBGene00016324,NA,C32E8.6,-0.748128541,0.226915433,0.01871467,daf-18,2,b
WBGene00016342,NA,C33C12.10,-0.536414873,0.173036565,0.030964489,daf-18,2,b
WBGene00016349,NA,C33E10.8,-1.18520879,0.396112475,0.041153798,daf-18,2,b
WBGene00016360,NA,C33G8.2,0.911551271,0.321663048,0.059424782,daf-18,2,b
WBGene00016365,nhr-139,C33G8.8,0.745835605,0.231110947,0.022724354,daf-18,2,b
WBGene00016367,nhr-162,C33G8.10,1.113032138,0.242651473,2.23E-04,daf-18,2,b
WBGene00016368,nhr-163,C33G8.12,0.716211972,0.230067097,0.030083356,daf-18,2,b
WBGene00016405,hecd-1,C34D4.14,-0.350049571,0.134288441,0.09561257,daf-18,2,b
WBGene00016407,unk-1,C34D10.2,-0.540653414,0.182158845,0.043722928,daf-18,2,b
WBGene00016449,tost-1,C35D10.13,1.788452988,0.260838455,1.56E-09,daf-18,2,b
WBGene00016451,clec-6,C35D10.15,2.964854949,0.684465067,6.31E-04,daf-18,2,b
WBGene00016488,NA,C36C9.5,-1.603801732,0.383663915,0.001092446,daf-18,2,b
WBGene00016493,NA,C37A2.7,0.359061307,0.119717307,0.040487555,daf-18,2,b
WBGene00016517,nhr-260,C38C3.9,0.891296564,0.292093354,0.035442841,daf-18,2,b
WBGene00016542,NA,C39H7.4,-0.548456,0.1754995,0.029267949,daf-18,2,b
WBGene00016558,pks-1,C41A3.1,-0.916821156,0.19557382,1.50E-04,daf-18,2,b
WBGene00016564,cmt-1,C41D11.5,0.732377936,0.277211694,0.089127109,daf-18,2,b
WBGene00016585,oac-59,C42C1.7,0.778134196,0.265815979,0.047924151,daf-18,2,b
WBGene00016594,NA,C42D4.1,-0.542063063,0.205382641,0.089508617,daf-18,2,b
WBGene00016607,NA,C43E11.9,0.628422805,0.23433896,0.081790658,daf-18,2,b
WBGene00016628,slc-36.5,C44B7.6,-1.191296967,0.202949921,4.97E-07,daf-18,2,b
WBGene00016644,abhd-3.2,C44C1.5,0.67087887,0.231112926,0.050749167,daf-18,2,b
WBGene00016650,ubr-4,C44E4.1,-0.56396267,0.147806655,0.003872422,daf-18,2,b
WBGene00016653,ssb-1,C44E4.4,0.567153663,0.179756189,0.027399476,daf-18,2,b
WBGene00016677,NA,C45G9.6,-0.518729907,0.150558448,0.012065999,daf-18,2,b
WBGene00016686,cyp-33C1,C45H4.2,-1.661377717,0.451760608,0.005929179,daf-18,2,b
WBGene00016693,srbc-20,C45H4.11,-2.746593532,0.589455985,1.68E-04,daf-18,2,b
WBGene00016702,NA,C46A5.6,0.774467357,0.261127054,0.043945212,daf-18,2,b
WBGene00016714,NA,C46F2.1,-0.761277718,0.28795615,0.088856924,daf-18,2,b
WBGene00016716,acs-17,C46F4.2,-0.783961552,0.157977668,4.37E-05,daf-18,2,b
WBGene00016738,NA,C47D2.1,0.643210821,0.194744535,0.018349541,daf-18,2,b
WBGene00016756,NA,C49A9.2,-0.849613285,0.298439137,0.057407114,daf-18,2,b
WBGene00016760,NA,C49A9.6,-0.470728554,0.171372706,0.072178849,daf-18,2,b
WBGene00016848,klo-1,C50F7.10,-0.706109738,0.174548951,0.001778467,daf-18,2,b
WBGene00016865,ets-9,C52B9.2,-0.616980233,0.208401991,0.044449446,daf-18,2,b
WBGene00016923,NA,C54F6.5,-2.043143294,0.704173304,0.050805016,daf-18,2,b
WBGene00016939,NA,C55B6.1,0.908302897,0.198403344,2.30E-04,daf-18,2,b
WBGene00016943,acdh-1,C55B7.4,-2.371032583,0.335483814,3.93E-10,daf-18,2,b
WBGene00016976,NA,C56E10.3,-0.632885925,0.226835355,0.065228153,daf-18,2,b
WBGene00016987,NA,CC8.2,-1.111515502,0.180562581,1.02E-07,daf-18,2,b
WBGene00016995,acly-1,D1005.1,-0.397165038,0.149570651,0.086291265,daf-18,2,b
WBGene00017032,NA,D1044.7,-0.770209154,0.28741762,0.082075952,daf-18,2,b
WBGene00017034,otpl-2,D1065.1,-0.898715632,0.343689896,0.093910489,daf-18,2,b
WBGene00017103,klo-2,E02H9.5,1.700218452,0.282002756,2.08E-07,daf-18,2,b
WBGene00017128,NA,E04F6.9,-1.395383535,0.216884652,2.08E-08,daf-18,2,b
WBGene00017132,tofu-6,EEED8.1,0.885260834,0.259229215,0.013045989,daf-18,2,b
WBGene00017163,dnpp-1,F01F1.9,0.637932741,0.164402478,0.003125327,daf-18,2,b
WBGene00017166,aldo-2,F01F1.12,-0.711986851,0.120859131,4.44E-07,daf-18,2,b
WBGene00017190,NA,F07B7.12,-0.728155119,0.200413195,0.006781031,daf-18,2,b
WBGene00017197,NA,F07C3.9,1.343641113,0.519552602,0.099473743,daf-18,2,b
WBGene00017203,NA,F07C4.10,5.761496304,0.572556699,1.19E-20,daf-18,2,b
WBGene00017214,NA,F07E5.9,2.491312749,0.555929505,3.45E-04,daf-18,2,b
WBGene00017243,NA,F08C6.5,-1.018387447,0.352237168,0.052061135,daf-18,2,b
WBGene00017246,NA,F08D12.2,-1.49631059,0.3445481,6.05E-04,daf-18,2,b
WBGene00017250,NA,F08D12.7,-0.626107674,0.220091899,0.057685007,daf-18,2,b
WBGene00017257,NA,F08F1.3,-0.704058039,0.272034623,0.099304102,daf-18,2,b
WBGene00017362,NA,F10G2.1,1.397361083,0.243944856,1.09E-06,daf-18,2,b
WBGene00017364,clec-7,F10G2.3,1.561454259,0.237601547,8.81E-09,daf-18,2,b
WBGene00017374,ttr-41,F10G7.11,-1.144429942,0.164614065,8.26E-10,daf-18,2,b
WBGene00017381,ddr-2,F11D5.3,-0.484227257,0.169210109,0.055573802,daf-18,2,b
WBGene00017427,acp-5,F13D11.1,-0.914021756,0.214334088,7.94E-04,daf-18,2,b
WBGene00017443,NA,F13H8.11,-1.196409457,0.37415166,0.024495581,daf-18,2,b
WBGene00017471,NA,F14H12.3,1.393924585,0.417881489,0.016550303,daf-18,2,b
WBGene00017515,NA,F16F9.4,-0.693062883,0.163494067,8.78E-04,daf-18,2,b
WBGene00017546,rpa-1,F18A1.5,0.441349887,0.146671972,0.039519082,daf-18,2,b
WBGene00017594,NA,F19C7.4,1.674583069,0.295993342,1.57E-06,daf-18,2,b
WBGene00017621,NA,F20A1.10,-0.628687735,0.202718296,0.030898309,daf-18,2,b
WBGene00017691,ilys-5,F22A3.6,1.916240067,0.297187238,1.92E-08,daf-18,2,b
WBGene00017719,ldp-1,F22F7.1,-1.039865725,0.316864765,0.019550649,daf-18,2,b
WBGene00017738,tipn-1,F23C8.9,1.209806463,0.299887264,0.001847827,daf-18,2,b
WBGene00017751,NA,F23F12.3,0.973954556,0.296227677,0.019204525,daf-18,2,b
WBGene00017755,zip-8,F23F12.9,-1.119504391,0.267771043,0.001092348,daf-18,2,b
WBGene00017765,gcst-1,F25B4.1,-0.485385022,0.167832984,0.051964538,daf-18,2,b
WBGene00017794,mltn-13,F25F6.1,1.615989218,0.534032645,0.037911414,daf-18,2,b
WBGene00017823,pals-34,F26D11.6,-1.79598471,0.549459138,0.020191869,daf-18,2,b
WBGene00017832,kbp-2,F26F4.13,1.096656483,0.373338075,0.046837916,daf-18,2,b
WBGene00017864,pcca-1,F27D9.5,-0.533670327,0.158041029,0.014613098,daf-18,2,b
WBGene00017879,acd-4,F28A12.1,-0.917001425,0.333429391,0.071667943,daf-18,2,b
WBGene00017895,vrk-1,F28B12.3,0.435795343,0.165025322,0.089239551,daf-18,2,b
WBGene00017945,NA,F31D5.2,-1.494451574,0.296062762,3.02E-05,daf-18,2,b
WBGene00017971,NA,F32A5.8,-0.67179782,0.206475344,0.021074185,daf-18,2,b
WBGene00017999,emc-6,F33D4.7,0.61623122,0.228339631,0.079033152,daf-18,2,b
WBGene00018016,lrr-1,F33G12.4,0.793914513,0.292282085,0.076567807,daf-18,2,b
WBGene00018024,NA,F35A5.1,-0.665158367,0.230331147,0.052379397,daf-18,2,b
WBGene00018036,NA,F35C8.5,0.475098492,0.183311051,0.09860404,daf-18,2,b
WBGene00018051,che-10,F35D11.11,-1.164642058,0.163378371,2.62E-10,daf-18,2,b
WBGene00018112,NA,F36H9.4,-0.854479173,0.268720293,0.025585696,daf-18,2,b
WBGene00018146,NA,F37C4.6,-0.886358238,0.179187041,4.69E-05,daf-18,2,b
WBGene00018174,NA,F38B6.4,-2.972990697,0.304410036,1.78E-19,daf-18,2,b
WBGene00018189,nhr-181,F38H12.3,1.61437572,0.411462266,0.002724598,daf-18,2,b
WBGene00018193,NA,F39C12.1,-0.610528225,0.168779504,0.007106089,daf-18,2,b
WBGene00018195,btb-16,F39E9.2,-1.684091282,0.309217671,4.58E-06,daf-18,2,b
WBGene00018233,NA,F40E3.6,-1.5003476,0.377266977,0.002256611,daf-18,2,b
WBGene00018237,irg-7,F40F4.6,-0.537719262,0.187822344,0.055509283,daf-18,2,b
WBGene00018250,NA,F40H3.2,-1.188961495,0.21407255,2.74E-06,daf-18,2,b
WBGene00018258,NA,F41B4.2,0.924363317,0.227857653,0.001713585,daf-18,2,b
WBGene00018262,cyp-33C3,F41B5.4,-0.454734815,0.165456037,0.072012336,daf-18,2,b
WBGene00018273,NA,F41C3.7,-1.411657159,0.469242157,0.039572025,daf-18,2,b
WBGene00018279,NA,F41C6.6,-1.794093848,0.519026741,0.011711606,daf-18,2,b
WBGene00018280,NA,F41C6.7,-1.2901865,0.331957953,0.003057067,daf-18,2,b
WBGene00018286,NA,F41E6.5,-0.796192434,0.269337205,0.044913445,daf-18,2,b
WBGene00018334,cyp-33E2,F42A9.5,-0.817209014,0.299316093,0.074449074,daf-18,2,b
WBGene00018346,NA,F42C5.4,-0.498030002,0.17769296,0.063631858,daf-18,2,b
WBGene00018362,ppm-1.G,F42G9.1,0.536702009,0.190391029,0.061609653,daf-18,2,b
WBGene00018363,nlp-52,F42G9.4,0.911431732,0.348451052,0.09387324,daf-18,2,b
WBGene00018375,NA,F43C9.1,-0.900101677,0.31332908,0.054164885,daf-18,2,b
WBGene00018459,NA,F45D11.14,-5.362205147,0.688675554,2.42E-12,daf-18,2,b
WBGene00018460,NA,F45D11.15,-5.329853235,0.669999599,7.53E-13,daf-18,2,b
WBGene00018461,NA,F45D11.16,-5.550901616,0.738566238,1.70E-11,daf-18,2,b
WBGene00018466,NA,F45E1.5,-1.553486977,0.233698463,5.70E-09,daf-18,2,b
WBGene00018468,cla-1,F45E4.3,-0.63540358,0.177885908,0.008167522,daf-18,2,b
WBGene00018522,NA,F46H5.7,-0.645781509,0.151741244,8.21E-04,daf-18,2,b
WBGene00018564,NA,F47D12.9,-0.579153335,0.168991746,0.012652552,daf-18,2,b
WBGene00018602,NA,F48D6.4,-0.974857048,0.285371362,0.013028377,daf-18,2,b
WBGene00018613,skpt-1,F48E8.7,1.189270211,0.270454653,4.91E-04,daf-18,2,b
WBGene00018615,NA,F48G7.4,0.804097099,0.286182036,0.063070642,daf-18,2,b
WBGene00018624,NA,F48G7.13,-0.973647215,0.313466564,0.030603778,daf-18,2,b
WBGene00018694,NA,F52E1.5,-1.208331749,0.36660977,0.018756122,daf-18,2,b
WBGene00018696,pho-6,F52E1.8,0.966235678,0.328657262,0.046549193,daf-18,2,b
WBGene00018701,pccb-1,F52E4.1,-0.515735674,0.170185601,0.037523903,daf-18,2,b
WBGene00018731,NA,F53A9.8,0.351644013,0.130174883,0.0786676,daf-18,2,b
WBGene00018743,NA,F53B3.5,0.764160057,0.283266007,0.07922688,daf-18,2,b
WBGene00018771,duox-2,F53G12.3,1.796312434,0.298273203,2.14E-07,daf-18,2,b
WBGene00018786,hmbx-1,F54A5.1,1.126670325,0.238846263,1.33E-04,daf-18,2,b
WBGene00018830,ska-3,F54E7.8,0.941919877,0.279154422,0.014731549,daf-18,2,b
WBGene00018860,vpat-1,F55A4.8,-0.657650158,0.194932512,0.014736076,daf-18,2,b
WBGene00018865,NA,F55A12.6,1.825133392,0.53960994,0.014399764,daf-18,2,b
WBGene00018872,NA,F55C12.5,-0.439029042,0.159257985,0.070546577,daf-18,2,b
WBGene00018874,tag-234,F55C12.7,-0.744835244,0.213493952,0.010570496,daf-18,2,b
WBGene00018886,npr-28,F55E10.7,-1.599172851,0.185358446,3.55E-15,daf-18,2,b
WBGene00018897,zipt-2.4,F55F8.9,0.490335146,0.188123099,0.09561257,daf-18,2,b
WBGene00018900,rod-1,F55G1.4,0.591683608,0.185673204,0.025103013,daf-18,2,b
WBGene00018910,NA,F56A4.2,-1.446144186,0.358673271,0.001857313,daf-18,2,b
WBGene00018939,fbxa-190,F56C3.2,-0.810758562,0.274205426,0.044864529,daf-18,2,b
WBGene00018964,NA,F56D2.2,1.038117212,0.379054125,0.07314765,daf-18,2,b
WBGene00018965,NA,F56D2.3,2.604045455,0.6936917,0.00468055,daf-18,2,b
WBGene00018972,srz-19,F56D6.4,-1.223234784,0.413450408,0.044640649,daf-18,2,b
WBGene00019001,ipgm-1,F57B10.3,-0.619247126,0.135524801,2.38E-04,daf-18,2,b
WBGene00019006,spg-20,F57B10.9,-0.566167784,0.2024959,0.064378417,daf-18,2,b
WBGene00019017,NA,F57F4.4,-0.935120454,0.248948016,0.004653045,daf-18,2,b
WBGene00019029,NA,F58B6.1,2.506097967,0.285178467,9.75E-16,daf-18,2,b
WBGene00019055,NA,F58F9.1,-0.552511503,0.202945468,0.07558795,daf-18,2,b
WBGene00019068,faah-3,F58H7.2,-0.48476418,0.150908227,0.023655966,daf-18,2,b
WBGene00019087,NA,F59A6.5,0.886034617,0.254785942,0.010974328,daf-18,2,b
WBGene00019101,NA,F59B1.10,1.096066352,0.411029479,0.084304633,daf-18,2,b
WBGene00019106,irld-38,F59D6.4,1.792833804,0.404359525,4.19E-04,daf-18,2,b
WBGene00019153,NA,H04M03.3,-1.328855894,0.509044442,0.094762219,daf-18,2,b
WBGene00019203,ttr-47,H14N18.3,-0.964930123,0.278173833,0.011304321,daf-18,2,b
WBGene00019211,NA,H18N23.2,-0.694897104,0.158701022,5.27E-04,daf-18,2,b
WBGene00019225,bgal-2,H22K11.2,0.869146834,0.231440726,0.004661479,daf-18,2,b
WBGene00019226,NA,H22K11.3,0.753316847,0.256954765,0.047481572,daf-18,2,b
WBGene00019232,ugt-13,H23N18.1,-0.896528731,0.338627608,0.088057061,daf-18,2,b
WBGene00019237,NA,H24G06.1,-0.52253127,0.140009422,0.004986012,daf-18,2,b
WBGene00019240,NA,H24K24.3,-0.440121593,0.165192832,0.08466984,daf-18,2,b
WBGene00019247,syp-4,H27M09.3,1.497683837,0.44471148,0.015018147,daf-18,2,b
WBGene00019262,dmsr-12,H34P18.1,2.563681402,0.543132239,1.32E-04,daf-18,2,b
WBGene00019285,cbn-1,K01A2.11,0.810461504,0.292367495,0.06799545,daf-18,2,b
WBGene00019289,kcc-3,K02A2.3,0.479723037,0.180413965,0.085682584,daf-18,2,b
WBGene00019321,NA,K02E10.7,1.482126958,0.259535923,1.19E-06,daf-18,2,b
WBGene00019332,NA,K02F3.9,-0.498060143,0.172516484,0.052406501,daf-18,2,b
WBGene00019351,lron-7,K03A1.2,-0.532844009,0.152594832,0.010505638,daf-18,2,b
WBGene00019357,cpg-8,K03B4.7,0.40605991,0.145752554,0.065839969,daf-18,2,b
WBGene00019369,NA,K03H6.4,1.203105851,0.457351671,0.091023826,daf-18,2,b
WBGene00019388,NA,K04F1.9,1.313262808,0.487235851,0.079535253,daf-18,2,b
WBGene00019391,irld-11,K04F1.12,0.861916373,0.294620625,0.04816086,daf-18,2,b
WBGene00019407,lect-2,K05F1.5,-0.627682639,0.198498464,0.02699771,daf-18,2,b
WBGene00019426,cutl-16,K06A1.3,1.036728626,0.370117051,0.063781844,daf-18,2,b
WBGene00019432,knl-2,K06A5.4,0.536161876,0.177935158,0.039103171,daf-18,2,b
WBGene00019461,NA,K07A3.3,-0.928010701,0.305439283,0.036688953,daf-18,2,b
WBGene00019466,tos-1,K07B1.6,-0.699729271,0.226830932,0.032310615,daf-18,2,b
WBGene00019472,cyp-35B1,K07C6.4,-1.794112655,0.658443564,0.075273574,daf-18,2,b
WBGene00019477,cest-17,K07C11.4,-0.570090058,0.199186454,0.05555349,daf-18,2,b
WBGene00019492,NA,K07E3.4,-0.860372463,0.183691706,1.52E-04,daf-18,2,b
WBGene00019495,sdz-24,K07E8.3,-0.86813501,0.250418709,0.011359144,daf-18,2,b
WBGene00019510,NA,K07H8.10,0.805090711,0.27501466,0.047924151,daf-18,2,b
WBGene00019520,NA,K08B12.1,1.986957874,0.750598555,0.088088755,daf-18,2,b
WBGene00019537,NA,K08D12.3,0.51225939,0.184233718,0.066767837,daf-18,2,b
WBGene00019550,NA,K09C4.5,-1.376294428,0.491642875,0.06391445,daf-18,2,b
WBGene00019563,NA,K09C6.9,1.757534752,0.488458599,0.007541205,daf-18,2,b
WBGene00019579,oac-57,K09E10.1,1.087736372,0.270850914,0.001951713,daf-18,2,b
WBGene00019595,dscc-1,K09H9.2,1.004399514,0.264453204,0.004099048,daf-18,2,b
WBGene00019597,NA,K09H9.5,-0.624667724,0.174245417,0.007880705,daf-18,2,b
WBGene00019605,ctsa-4.1,K10B2.2,1.082707607,0.207167763,1.32E-05,daf-18,2,b
WBGene00019631,NA,K10D2.5,0.977702718,0.323210548,0.037969822,daf-18,2,b
WBGene00019656,slc-25A10,K11G12.5,-0.470165798,0.173979903,0.078650878,daf-18,2,b
WBGene00019657,NA,K11G12.6,-0.439146806,0.15823551,0.067588242,daf-18,2,b
WBGene00019738,clec-265,M02F4.7,0.698254052,0.189724169,0.005884552,daf-18,2,b
WBGene00019747,ipla-1,M03A1.6,-0.569633049,0.14057785,0.001740049,daf-18,2,b
WBGene00019763,galt-1,M03F8.4,1.768961232,0.456742284,0.003193252,daf-18,2,b
WBGene00019767,rpa-2,M04F3.1,0.465556009,0.151352225,0.033104209,daf-18,2,b
WBGene00019780,NA,M60.4,-0.910164669,0.211374796,6.89E-04,daf-18,2,b
WBGene00019830,hrg-1,R02E12.6,0.707772235,0.206014305,0.012334566,daf-18,2,b
WBGene00019840,NA,R02F11.2,0.475620486,0.159778626,0.042753783,daf-18,2,b
WBGene00019843,NA,R03E9.2,-0.743508677,0.221527316,0.015509413,daf-18,2,b
WBGene00019846,gpx-7,R03G5.5,-0.820195173,0.222049867,0.005690836,daf-18,2,b
WBGene00019854,NA,R03H10.1,-1.358781473,0.283925901,9.79E-05,daf-18,2,b
WBGene00019881,NA,R05D3.8,0.950453936,0.210189336,2.91E-04,daf-18,2,b
WBGene00019890,NA,R05F9.6,-0.691642001,0.236948301,0.048813399,daf-18,2,b
WBGene00019908,NA,R05H11.2,1.116221161,0.312395522,0.008167522,daf-18,2,b
WBGene00019917,clec-43,R07C3.1,1.778867179,0.354084647,3.37E-05,daf-18,2,b
WBGene00019931,NA,R07C12.1,1.541445085,0.359637516,7.35E-04,daf-18,2,b
WBGene00019947,htz-1,R08C7.3,0.706016402,0.145571487,7.32E-05,daf-18,2,b
WBGene00019957,NA,R08E3.1,-0.479437825,0.170500396,0.062748352,daf-18,2,b
